age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,GD,GD_proba
59,2,1,0,5,1,0,40,0.0,0,0.7073651
45,2,1,1,5,1,1,60,1.0,0,0.7073274
30,2,3,0,4,1,0,36,0.0,0,0.7074304
38,2,0,0,5,0,0,40,0.0,0,0.7073779
57,3,6,1,3,1,1,15,0.0,0,0.707292
31,2,3,3,2,1,1,43,0.0,0,0.70746404
23,2,6,3,0,1,1,40,0.0,0,0.70730776
51,0,1,1,2,1,0,40,1.0,0,0.70745844
37,2,3,1,0,0,1,40,0.0,0,0.7072955
26,2,7,3,0,1,1,40,0.0,0,0.7074329
32,2,3,3,0,1,1,40,0.0,0,0.70739347
43,0,4,1,4,1,1,35,1.0,0,0.70736814
47,2,7,4,0,1,0,25,0.0,0,0.7073469
26,2,3,3,5,1,1,40,0.0,0,0.70749617
51,2,6,1,0,1,0,40,0.0,0,0.70720303
46,2,3,1,5,1,0,28,1.0,0,0.70724195
75,2,3,4,5,1,0,40,0.0,0,0.7073952
21,2,3,1,2,1,1,40,1.0,0,0.7072547
47,2,3,0,3,1,0,45,0.0,0,0.7071636
47,2,6,0,5,1,0,40,0.0,0,0.707417
44,2,3,1,0,0,1,40,0.0,0,0.707297
33,2,3,1,0,0,1,40,0.0,0,0.7072967
65,2,5,1,2,1,1,60,1.0,0,0.70739657
39,2,3,1,3,0,0,28,0.0,0,0.70726
66,1,6,0,1,1,0,20,0.0,0,0.7072725
37,2,7,1,0,1,1,40,1.0,0,0.70741177
39,0,0,0,4,1,0,55,0.0,0,0.70744735
40,2,3,0,5,1,0,38,0.0,0,0.7072368
40,2,7,1,5,1,0,40,1.0,0,0.70726067
46,2,7,1,0,1,1,40,0.0,0,0.7074103
53,0,7,0,0,1,1,40,0.0,0,0.70740277
18,2,7,3,3,1,0,15,0.0,0,0.70734274
41,2,1,1,3,1,1,50,1.0,0,0.7073669
39,2,0,2,2,1,0,30,0.0,0,0.7074979
62,2,6,1,0,1,1,24,0.0,0,0.70722777
42,3,6,1,4,0,0,50,0.0,0,0.7074221
31,0,3,1,5,1,1,40,1.0,0,0.70724994
40,2,3,0,0,1,1,48,0.0,0,0.707275
49,2,1,1,0,1,1,40,1.0,0,0.7073486
36,0,0,1,4,1,0,40,0.0,0,0.7074135
33,2,0,3,3,0,1,36,0.0,0,0.7074836
52,2,4,0,2,1,0,40,0.0,0,0.70731723
25,2,6,1,0,1,1,40,0.0,0,0.7072485
22,2,7,3,4,0,0,30,0.0,0,0.707323
51,0,6,4,4,1,0,24,0.0,0,0.7072853
19,2,3,3,3,1,0,12,0.0,0,0.7076741
46,2,3,1,3,1,0,40,1.0,0,0.70730096
47,2,3,1,0,0,1,40,1.0,0,0.70729333
47,2,4,0,4,1,1,40,0.0,0,0.7074427
63,3,5,1,2,1,1,50,1.0,0,0.70747745
30,2,0,3,4,0,1,40,0.0,0,0.70744705
43,2,4,1,2,1,1,55,0.0,0,0.70732164
31,3,7,1,5,1,0,20,1.0,0,0.7073986
26,2,6,1,0,1,1,40,0.0,0,0.7072443
24,2,3,3,0,0,1,40,0.0,0,0.7075275
32,2,3,3,0,1,1,50,0.0,0,0.7073889
22,0,7,1,3,1,1,37,0.0,0,0.7074831
32,2,7,3,0,1,1,40,0.0,0,0.7074314
33,2,1,1,2,1,1,50,0.0,0,0.7073784
58,2,6,0,4,1,0,40,0.0,0,0.7074316
37,2,3,3,5,1,0,55,0.0,0,0.70751005
23,2,1,3,2,1,0,21,0.0,0,0.7074079
40,2,0,3,4,1,1,25,0.0,0,0.7075227
41,2,3,1,5,1,0,60,0.0,0,0.7072579
26,3,3,1,5,1,1,40,0.0,0,0.70738184
49,2,3,1,0,1,1,45,1.0,0,0.70728636
42,3,0,1,3,1,1,40,0.0,0,0.7073709
54,2,1,1,0,1,1,45,1.0,0,0.7073679
27,2,3,1,0,1,1,50,0.0,0,0.7072919
30,2,1,3,3,1,1,40,0.0,0,0.7074191
33,2,3,1,0,1,1,40,0.0,0,0.7072967
24,2,0,3,0,1,1,40,0.0,0,0.7073232
44,2,1,1,2,1,1,45,0.0,0,0.70738673
21,2,3,3,0,1,1,35,0.0,0,0.707477
24,2,6,1,0,0,1,40,0.0,0,0.7072539
43,3,7,1,5,1,1,45,1.0,0,0.7074502
52,2,3,3,0,1,1,55,0.0,0,0.7072006
33,2,3,1,0,1,1,40,0.0,0,0.7072967
19,3,7,3,3,1,0,16,0.0,0,0.7074591
39,3,3,0,0,1,1,60,0.0,0,0.70731884
53,2,6,1,0,1,1,40,0.0,0,0.7072025
56,0,7,0,5,1,0,40,0.0,0,0.70730406
40,2,7,3,4,1,0,50,1.0,0,0.707434
30,3,0,1,2,1,1,65,1.0,0,0.70747846
28,2,1,1,5,1,1,45,1.0,0,0.7073406
39,0,0,0,2,1,1,59,0.0,0,0.70741016
40,3,0,1,2,1,0,15,1.0,0,0.7073364
29,0,1,0,2,1,1,50,0.0,0,0.7074351
44,2,5,0,2,1,1,45,1.0,0,0.7073136
25,3,0,3,0,1,1,55,0.0,0,0.70747006
66,2,3,4,4,1,0,50,0.0,0,0.7074683
53,3,6,1,0,1,1,40,0.0,0,0.70725924
47,1,3,1,1,1,0,8,1.0,0,0.7074366
45,3,1,0,2,1,1,35,0.0,0,0.70743287
51,2,7,1,3,1,1,40,1.0,0,0.707384
19,3,7,3,4,1,0,22,0.0,0,0.70761305
34,0,4,3,2,1,0,40,0.0,0,0.7073811
39,2,1,1,2,1,1,40,1.0,0,0.70737195
38,3,3,1,0,1,1,70,0.0,0,0.70722455
46,2,7,1,5,1,1,40,0.0,0,0.7072599
46,1,3,0,1,0,0,40,0.0,0,0.7072068
31,2,7,1,3,1,1,40,1.0,0,0.7073554
33,3,3,1,0,1,1,40,1.0,0,0.70723855
38,2,1,1,5,1,1,40,1.0,0,0.7073157
64,2,7,4,5,1,0,3,0.0,0,0.7074037
52,2,3,1,5,1,1,40,0.0,0,0.7072546
17,2,6,3,0,1,1,10,0.0,0,0.7075705
53,3,3,1,0,1,1,60,0.0,0,0.7072114
51,0,0,0,5,1,0,50,0.0,0,0.70738184
33,2,1,1,4,1,0,40,0.0,0,0.70738614
26,2,1,1,5,1,1,55,0.0,0,0.70734084
35,2,7,3,4,1,1,40,0.0,0,0.7073972
61,1,3,1,1,0,1,6,0.0,0,0.70748544
74,3,3,1,5,1,1,30,1.0,0,0.7073175
36,2,3,0,0,1,1,55,0.0,0,0.7072785
21,0,7,3,5,0,0,12,0.0,0,0.7074413
23,2,1,3,5,1,0,40,0.0,0,0.70743954
38,2,6,3,2,1,1,90,1.0,0,0.70712185
31,0,0,3,5,1,0,35,0.0,0,0.7075987
32,0,7,1,0,1,1,60,1.0,0,0.70746183
36,0,1,1,4,1,1,55,1.0,0,0.70746344
33,2,7,1,5,1,1,40,1.0,0,0.7072649
48,0,0,0,2,1,0,56,1.0,0,0.7073751
31,2,7,1,4,1,1,55,0.0,0,0.70739007
36,2,7,3,5,1,0,40,0.0,0,0.7074427
50,2,1,1,5,1,0,40,1.0,0,0.7073031
28,2,0,3,4,1,0,38,0.0,0,0.7074309
59,3,7,1,3,1,1,40,0.0,0,0.7074959
30,2,7,3,5,0,0,40,0.0,0,0.7074065
22,2,1,3,3,1,0,16,0.0,0,0.70739794
21,2,0,3,4,0,1,35,0.0,0,0.70752263
27,0,3,3,2,0,0,40,0.0,0,0.7077742
29,3,3,1,3,1,1,35,0.0,0,0.70729715
54,2,3,3,5,1,0,40,0.0,0,0.70751995
43,2,3,1,0,1,1,30,0.0,0,0.7072897
40,2,0,1,3,1,1,50,0.0,0,0.70737123
29,2,0,3,2,1,0,40,1.0,0,0.70746666
37,2,6,1,0,0,1,40,0.0,0,0.70721745
58,2,6,1,0,1,1,40,0.0,0,0.70720124
64,2,7,4,4,1,0,35,0.0,0,0.707413
52,0,4,1,2,1,0,40,1.0,0,0.7074265
46,0,1,0,2,1,1,40,0.0,0,0.70743406
20,2,3,3,4,1,1,40,0.0,0,0.70773417
28,2,7,3,5,1,0,40,0.0,0,0.70739955
42,2,3,1,0,1,1,55,0.0,0,0.7072814
25,2,6,1,0,1,1,40,0.0,0,0.7072485
67,0,3,1,4,1,1,40,1.0,0,0.70727473
32,2,3,1,0,1,1,80,1.0,0,0.7072609
43,2,1,3,2,1,0,40,1.0,0,0.707394
31,2,7,1,0,1,1,45,0.0,0,0.7074003
27,2,3,0,0,1,1,50,0.0,0,0.7072626
49,2,1,1,5,1,0,43,0.0,0,0.7073149
20,2,7,3,4,1,0,20,0.0,0,0.70739686
37,2,3,0,0,1,1,40,0.0,0,0.70725876
40,0,1,1,2,1,1,40,1.0,0,0.70744497
45,3,6,0,0,0,1,35,0.0,0,0.7073043
49,2,0,1,3,1,1,45,0.0,0,0.7073261
39,3,7,2,0,1,1,60,1.0,0,0.70734555
31,2,3,3,0,0,1,40,0.0,0,0.7073922
21,2,3,3,0,1,1,40,0.0,0,0.70750004
39,0,0,0,2,1,0,40,0.0,0,0.7073527
40,2,6,3,4,0,0,40,0.0,0,0.707598
47,2,3,1,4,1,0,40,0.0,0,0.7072726
22,2,7,3,0,1,1,40,0.0,0,0.7074495
26,2,7,1,0,1,1,40,0.0,0,0.70739883
28,2,3,0,0,1,1,60,0.0,0,0.7072679
51,2,7,1,3,1,1,40,0.0,0,0.707384
41,2,3,3,3,0,0,40,0.0,0,0.7074316
46,2,3,1,0,0,1,40,0.0,0,0.70729464
43,2,1,1,5,1,1,60,1.0,0,0.7073275
26,2,5,1,2,1,1,40,1.0,0,0.7073291
34,2,3,1,0,1,1,40,0.0,0,0.7072956
27,2,3,1,0,1,1,40,1.0,0,0.7073029
20,2,3,3,3,1,0,35,0.0,0,0.7076881
43,0,7,0,5,1,0,40,0.0,0,0.70729184
31,3,3,1,5,1,1,40,0.0,0,0.7073934
45,2,1,1,3,1,1,45,1.0,0,0.7073669
24,2,1,3,5,1,1,40,0.0,0,0.7074268
32,2,3,1,0,0,1,40,0.0,0,0.70729774
69,2,3,1,3,1,0,40,0.0,0,0.70727843
34,3,3,1,5,1,1,45,0.0,0,0.70737624
20,2,7,3,4,1,1,40,0.0,0,0.70739245
26,0,7,1,5,1,1,12,0.0,0,0.7073494
24,2,3,3,0,0,1,50,0.0,0,0.707511
17,2,6,3,4,1,0,6,0.0,0,0.7076505
17,2,6,3,3,1,0,20,0.0,0,0.707721
49,2,6,0,4,0,1,37,0.0,0,0.7073907
26,2,3,3,3,1,0,50,0.0,0,0.70765203
29,2,4,3,2,0,1,42,0.0,0,0.70738757
56,3,7,1,0,1,1,60,0.0,0,0.7074857
34,2,6,3,4,1,1,30,0.0,0,0.7076208
23,2,1,3,3,0,1,50,0.0,0,0.7074789
52,3,7,1,5,1,0,40,1.0,0,0.70744556
35,2,3,3,4,0,0,40,0.0,0,0.70763427
38,0,1,1,4,1,1,60,0.0,0,0.7074671
54,2,2,1,5,1,1,50,1.0,0,0.7073063
19,2,3,3,0,1,1,40,0.0,0,0.7074601
38,2,7,3,3,1,1,50,0.0,0,0.7074666
43,2,4,1,5,1,1,50,1.0,0,0.7072984
50,2,7,0,5,1,0,40,0.0,0,0.7073212
23,2,1,3,5,1,0,25,0.0,0,0.70740455
37,2,0,1,4,1,1,50,1.0,0,0.707423
21,2,7,3,4,1,0,40,0.0,0,0.7073262
41,2,5,1,2,1,0,40,1.0,0,0.70733285
42,2,7,0,5,1,0,45,0.0,0,0.7073463
21,1,7,3,1,1,0,30,0.0,0,0.70741135
67,1,6,0,1,1,0,40,0.0,0,0.70718884
24,2,3,3,0,1,0,49,0.0,0,0.70751256
71,2,4,0,2,1,0,15,0.0,0,0.7072947
26,2,3,3,0,1,1,45,0.0,0,0.7074708
50,2,7,1,0,1,1,40,1.0,0,0.7074075
28,2,7,1,4,1,1,70,0.0,0,0.70742655
24,2,1,3,4,1,0,30,0.0,0,0.70731175
24,2,3,3,0,1,1,50,0.0,0,0.707511
21,2,7,3,0,1,1,40,0.0,0,0.7074455
28,2,3,3,0,1,1,48,0.0,0,0.7074219
23,2,3,3,0,1,1,65,0.0,0,0.7074987
18,2,7,3,5,1,0,20,0.0,0,0.70743364
19,0,3,0,5,1,0,35,0.0,0,0.7075561
33,2,1,1,2,1,1,40,1.0,0,0.70737016
49,3,1,1,0,1,1,50,0.0,0,0.7074532
30,2,6,0,0,1,1,40,0.0,0,0.70732605
22,2,7,3,5,1,1,40,0.0,0,0.70739734
52,2,6,1,0,1,1,40,0.0,0,0.70720273
36,0,4,3,2,1,0,40,0.0,0,0.7073792
26,3,1,1,5,1,1,20,0.0,0,0.7073324
38,0,7,0,4,1,1,75,0.0,0,0.7075194
19,2,3,3,5,1,0,14,0.0,0,0.70745975
31,2,3,1,5,1,1,35,0.0,0,0.7072328
36,0,0,2,5,0,0,40,0.0,0,0.7074795
21,2,0,3,2,1,0,40,0.0,0,0.7074779
54,2,1,1,4,1,1,48,0.0,0,0.70743024
35,2,1,3,3,1,0,40,1.0,0,0.7073904
27,2,3,1,4,1,1,40,0.0,0,0.70704037
36,2,3,0,0,1,1,45,1.0,0,0.7072671
25,3,0,3,3,1,1,50,0.0,0,0.7075811
33,3,7,1,5,1,1,45,0.0,0,0.7074328
38,2,7,1,5,1,1,50,1.0,0,0.70728636
25,0,1,3,5,0,0,40,0.0,0,0.70746
46,3,3,1,0,1,1,50,0.0,0,0.70721865
24,2,3,3,5,1,1,50,0.0,0,0.7074809
34,2,7,1,0,1,1,40,0.0,0,0.70741016
21,3,7,3,5,1,0,15,0.0,0,0.7074735
44,2,7,3,4,0,1,55,0.0,0,0.70742995
28,2,0,3,3,1,1,20,0.0,0,0.70744944
28,2,1,3,3,1,1,40,0.0,0,0.7074377
28,2,0,1,2,1,1,40,1.0,0,0.7073421
27,0,1,3,2,1,1,30,0.0,0,0.7074164
24,2,3,3,4,1,0,30,0.0,0,0.70774204
40,2,5,1,2,1,1,55,1.0,0,0.7073395
53,2,3,0,0,1,1,40,0.0,0,0.70728654
44,2,7,1,0,1,1,60,1.0,0,0.70741284
39,0,7,2,5,0,0,30,0.0,0,0.7072614
20,1,3,3,1,1,0,35,0.0,0,0.7077804
48,2,3,1,4,1,1,40,0.0,0,0.7072756
47,2,3,3,4,1,0,40,0.0,0,0.7074173
33,2,1,3,3,1,0,40,0.0,0,0.7073987
27,0,1,3,5,0,1,48,0.0,0,0.70747805
41,2,0,0,5,0,0,50,0.0,0,0.707413
22,1,7,3,1,1,1,35,0.0,0,0.70739365
47,2,3,1,4,0,0,40,0.0,0,0.7072726
40,2,7,3,5,1,0,40,0.0,0,0.70746344
47,2,3,1,0,1,1,48,1.0,0,0.70728534
40,0,5,3,5,1,1,60,1.0,0,0.70747465
21,1,7,3,1,1,1,50,0.0,0,0.70746505
25,3,1,3,3,1,1,80,0.0,0,0.70746887
31,1,7,3,1,0,0,40,0.0,0,0.7074626
20,2,7,3,0,1,0,40,0.0,0,0.707442
37,2,6,1,0,1,1,85,0.0,0,0.7071713
25,2,3,3,0,0,1,40,0.0,0,0.7075286
57,2,1,1,5,1,1,40,1.0,0,0.70729667
40,0,7,1,5,1,0,40,1.0,0,0.70737606
69,1,3,0,1,1,0,35,0.0,0,0.7072653
39,0,1,1,5,0,0,40,0.0,0,0.70740044
35,2,3,1,0,0,1,40,0.0,0,0.7072949
47,2,1,0,0,1,1,51,1.0,0,0.7073158
18,3,6,3,4,1,0,4,0.0,0,0.7077789
47,2,7,1,5,0,0,40,1.0,0,0.70725995
18,2,6,3,4,1,1,20,0.0,0,0.70743465
44,2,1,1,0,1,1,50,1.0,0,0.70737267
42,2,1,1,2,1,0,55,0.0,0,0.70739037
28,3,1,3,5,1,1,50,0.0,0,0.7074916
18,2,6,3,3,0,0,40,0.0,0,0.7075845
24,2,7,3,3,1,0,20,0.0,0,0.7073623
41,2,3,1,0,1,1,60,1.0,0,0.70727646
27,2,3,0,4,1,1,30,0.0,0,0.7074633
53,2,4,1,3,1,1,60,1.0,0,0.70730925
17,0,6,3,4,1,0,40,0.0,0,0.70755225
51,0,3,1,0,0,1,60,0.0,0,0.7072007
25,2,0,1,0,1,1,40,0.0,0,0.707252
30,2,6,1,0,1,1,40,0.0,0,0.70723236
63,2,7,1,2,1,1,40,0.0,0,0.7074019
33,2,3,3,4,0,0,40,0.0,0,0.70766234
52,2,3,0,0,1,1,40,0.0,0,0.7072844
32,2,1,3,2,1,1,40,0.0,0,0.70737934
59,1,3,1,1,1,0,40,1.0,0,0.7074093
38,3,7,1,0,1,1,35,0.0,0,0.7074466
43,0,1,1,2,1,0,45,1.0,0,0.70745003
32,2,7,1,0,1,1,84,1.0,0,0.7073792
19,2,7,3,3,1,0,25,0.0,0,0.70734435
23,2,7,3,0,1,1,15,0.0,0,0.707444
33,2,7,0,5,1,0,40,0.0,0,0.7073597
28,2,1,1,2,1,1,43,0.0,0,0.7073686
63,2,6,1,3,1,1,40,0.0,0,0.7072643
38,0,1,1,3,1,1,42,1.0,0,0.7074216
55,2,7,3,5,1,0,36,0.0,0,0.70744735
41,2,6,0,4,1,0,40,0.0,0,0.7073763
42,0,6,0,3,1,1,50,1.0,0,0.7074225
54,2,7,0,5,1,1,30,0.0,0,0.7073135
58,0,3,1,0,1,1,40,0.0,0,0.7072169
61,0,7,1,5,1,1,40,1.0,0,0.70738107
50,2,3,1,0,1,1,47,0.0,0,0.70728445
47,2,3,0,5,1,0,40,0.0,0,0.7073475
29,0,4,1,2,1,1,50,0.0,0,0.70741427
19,0,6,3,0,0,1,20,0.0,0,0.7074301
31,2,7,1,0,1,1,40,0.0,0,0.7074073
29,2,3,1,4,1,0,40,0.0,0,0.7070581
51,2,7,0,5,1,0,50,1.0,0,0.7073172
28,2,1,3,5,1,1,40,0.0,0,0.7073964
34,3,6,3,4,1,0,40,0.0,0,0.70757926
57,0,1,0,0,0,1,39,0.0,0,0.7074006
20,2,3,3,0,1,1,40,0.0,0,0.7074739
65,1,7,1,1,1,1,40,0.0,0,0.7075539
20,2,3,1,5,1,1,50,0.0,0,0.70722157
64,3,5,1,2,1,1,9,1.0,0,0.7074504
27,2,3,3,0,1,1,28,0.0,0,0.7075045
35,0,7,1,4,1,1,50,0.0,0,0.7074265
23,2,0,3,4,1,0,40,0.0,0,0.707544
30,2,7,1,0,1,1,40,0.0,0,0.707406
34,2,1,1,2,1,1,40,1.0,0,0.7073702
44,3,1,1,2,1,1,80,0.0,0,0.7074743
41,0,7,3,4,1,1,40,0.0,0,0.70746136
59,2,6,1,0,0,1,40,0.0,0,0.70720106
34,2,3,1,3,1,1,50,0.0,0,0.7072796
33,1,3,2,1,1,0,40,0.0,0,0.70762885
25,2,7,3,4,1,0,35,0.0,0,0.7073308
20,2,7,3,4,1,1,45,0.0,0,0.70738304
30,3,3,0,0,1,1,40,0.0,0,0.7072595
31,3,2,3,2,1,1,40,0.0,0,0.7074782
43,2,6,1,0,1,1,35,0.0,0,0.7072229
66,3,6,4,0,1,1,50,0.0,0,0.707395
34,2,7,3,2,1,0,40,0.0,0,0.7074558
64,0,4,1,2,1,0,5,1.0,0,0.70744723
21,2,7,3,4,1,0,37,0.0,0,0.7073529
22,2,3,3,3,1,0,37,0.0,0,0.707632
48,2,1,1,2,1,1,40,1.0,0,0.70737433
39,0,1,0,4,1,1,40,1.0,0,0.70746046
28,2,0,3,5,0,0,40,0.0,0,0.7075682
42,2,1,1,4,0,1,72,1.0,0,0.70747215
37,2,7,0,5,0,0,35,0.0,0,0.7073564
47,0,3,1,5,1,1,40,1.0,0,0.70730036
65,0,3,1,5,1,1,40,1.0,0,0.70731014
46,2,6,0,0,0,1,43,0.0,0,0.70737016
37,2,3,0,0,1,1,40,0.0,0,0.70725876
39,2,3,1,3,1,1,44,1.0,0,0.70728666
40,3,7,1,0,1,1,60,0.0,0,0.7074641
36,2,6,2,0,1,0,40,0.0,0,0.70740706
28,0,1,3,2,1,1,40,0.0,0,0.7074448
23,2,7,3,3,0,0,40,0.0,0,0.7073904
35,2,6,0,0,1,1,50,0.0,0,0.7073636
57,3,2,1,2,1,1,35,0.0,0,0.70735586
51,0,2,1,2,1,1,40,1.0,0,0.7073939
24,2,0,3,4,1,1,45,0.0,0,0.7075473
40,2,0,1,0,0,1,40,1.0,0,0.7072595
35,1,6,0,1,0,1,38,0.0,0,0.7072478
59,2,4,1,4,1,1,40,0.0,0,0.70733684
22,2,3,0,0,1,1,40,0.0,0,0.7071092
53,0,1,1,2,0,1,35,0.0,0,0.7074469
22,2,7,3,3,1,0,40,0.0,0,0.70737994
28,2,6,0,0,1,0,40,0.0,0,0.7073178
23,2,1,3,3,1,1,25,0.0,0,0.7073885
22,3,7,1,0,1,1,40,0.0,0,0.7074309
55,2,0,1,0,1,1,50,1.0,0,0.7072167
57,2,1,1,2,1,1,50,1.0,0,0.7073981
19,2,6,2,4,1,0,40,0.0,0,0.70752555
18,1,7,3,1,1,1,25,0.0,0,0.70754653
32,2,0,3,4,1,0,60,0.0,0,0.70746136
62,2,1,1,5,1,1,50,1.0,0,0.70731145
39,0,7,1,5,1,1,50,0.0,0,0.7073671
35,2,7,1,2,1,1,40,1.0,0,0.7074052
52,2,1,1,5,1,1,40,1.0,0,0.707301
29,2,3,1,5,1,1,40,0.0,0,0.7072354
65,2,3,0,5,1,0,59,0.0,0,0.7073841
32,2,7,2,5,0,0,40,0.0,0,0.7074041
21,2,3,3,4,1,1,40,0.0,0,0.70774186
21,2,3,3,0,0,1,40,0.0,0,0.70750004
31,2,1,3,5,1,0,50,0.0,0,0.7074077
29,3,3,1,3,1,0,25,1.0,0,0.7072935
37,2,3,3,5,1,0,50,0.0,0,0.7075188
26,2,1,3,2,1,0,40,0.0,0,0.70740896
23,2,6,3,0,0,1,40,1.0,0,0.70730776
19,2,7,3,5,1,0,40,0.0,0,0.7074009
58,0,6,1,0,1,1,40,0.0,0,0.7072218
19,2,7,3,3,0,0,40,0.0,0,0.7073801
30,3,3,0,4,1,0,40,0.0,0,0.7073738
28,2,3,1,4,0,0,23,0.0,0,0.70701844
59,2,3,1,0,1,1,40,1.0,0,0.7072911
23,2,3,0,5,1,0,40,0.0,0,0.7073071
57,2,3,0,5,1,0,45,0.0,0,0.70737576
45,2,6,0,0,1,1,40,0.0,0,0.70735294
31,2,3,1,0,1,1,48,1.0,0,0.7072924
43,2,0,1,4,1,1,40,0.0,0,0.7073971
35,0,1,1,0,1,1,40,1.0,0,0.70743227
23,1,1,3,1,1,1,55,0.0,0,0.70747936
28,2,3,1,0,1,1,46,0.0,0,0.70729244
73,3,3,1,3,1,0,25,0.0,0,0.70727974
51,2,3,3,0,1,1,40,1.0,0,0.70726603
22,2,3,3,4,1,1,40,0.0,0,0.7077478
42,2,3,3,0,0,0,38,0.0,0,0.70741385
72,1,3,1,1,1,1,20,0.0,0,0.7074385
19,0,7,3,2,1,1,10,0.0,0,0.7075166
21,2,7,3,3,1,0,22,0.0,0,0.7073988
73,3,3,1,0,1,1,40,0.0,0,0.7072829
35,2,1,1,3,0,1,50,0.0,0,0.70736206
34,2,2,3,2,1,1,50,1.0,0,0.7071984
21,2,7,1,4,1,1,40,0.0,0,0.70737624
20,2,3,3,4,1,0,38,0.0,0,0.7077412
41,0,1,1,2,1,1,35,0.0,0,0.70744246
18,0,3,3,5,1,1,40,0.0,0,0.7077501
26,2,1,3,4,0,0,35,0.0,0,0.707335
17,2,6,3,4,1,0,30,0.0,0,0.7076286
36,2,3,1,0,0,1,40,0.0,0,0.7072951
35,2,7,1,0,1,1,40,0.0,0,0.7074109
24,0,1,1,4,1,1,45,0.0,0,0.70743954
31,2,7,0,5,1,0,45,0.0,0,0.7073634
67,3,3,4,0,1,1,65,0.0,0,0.707384
55,2,3,0,0,1,1,40,0.0,0,0.70729095
65,0,7,3,2,0,0,40,0.0,0,0.70741963
73,2,3,1,4,1,1,30,0.0,0,0.7072869
70,1,1,0,1,1,0,7,0.0,0,0.7074192
28,2,7,0,4,1,1,24,0.0,0,0.7074352
29,2,0,1,0,1,1,40,1.0,0,0.7072517
45,2,7,0,4,1,0,45,0.0,0,0.7074248
31,0,1,3,4,0,1,48,0.0,0,0.70722353
37,2,6,1,0,1,1,50,0.0,0,0.70720357
43,2,0,2,3,1,0,45,0.0,0,0.70748615
25,2,1,3,4,1,1,40,0.0,0,0.70730525
35,2,3,0,5,1,0,50,0.0,0,0.7072874
90,2,1,3,2,0,1,40,0.0,0,0.7073902
26,2,1,3,2,0,0,40,0.0,0,0.70740896
48,2,0,1,2,1,0,30,1.0,0,0.70729786
53,2,4,1,5,1,1,55,1.0,0,0.70728916
37,2,3,1,0,1,1,24,0.0,0,0.70729023
48,2,4,1,2,1,1,40,1.0,0,0.7073156
26,2,7,1,5,1,0,40,0.0,0,0.70727587
28,2,3,2,4,1,0,25,0.0,0,0.70755243
56,2,3,1,0,1,1,40,1.0,0,0.7072933
47,3,7,1,0,1,1,30,0.0,0,0.7074434
54,2,0,1,3,1,1,45,0.0,0,0.707312
24,2,1,3,0,0,0,40,0.0,0,0.7074066
26,2,3,0,0,1,0,40,0.0,0,0.707189
41,3,3,1,4,1,0,20,0.0,0,0.70732564
48,3,5,1,2,1,1,60,1.0,0,0.7074791
61,2,6,0,4,1,1,40,0.0,0,0.70743585
20,2,3,3,0,0,1,40,0.0,0,0.7074739
49,3,3,1,0,1,1,40,1.0,0,0.70724165
56,2,6,1,0,1,1,36,0.0,0,0.70721346
49,2,7,0,4,1,1,40,0.0,0,0.70739704
58,3,3,1,5,1,0,20,1.0,0,0.70736253
52,2,3,3,5,1,0,40,0.0,0,0.70753956
58,0,3,1,4,1,1,40,0.0,0,0.70726746
24,2,1,3,5,1,0,45,0.0,0,0.7074613
23,2,0,3,0,1,1,50,0.0,0,0.70733154
45,3,0,1,2,1,1,50,1.0,0,0.707466
45,0,4,0,5,1,1,45,0.0,0,0.7073299
51,3,1,1,3,1,1,50,1.0,0,0.707466
32,3,3,1,0,1,1,44,0.0,0,0.7072347
35,2,3,1,0,1,1,42,0.0,0,0.70729357
49,0,4,3,5,1,1,56,1.0,0,0.7074283
57,0,7,1,2,0,1,40,0.0,0,0.70751226
25,0,1,3,5,1,0,20,0.0,0,0.70741683
27,1,1,1,1,1,1,15,0.0,0,0.7075531
50,2,1,0,3,0,1,40,0.0,0,0.7073562
27,2,0,1,0,1,1,40,0.0,0,0.7072512
62,0,1,0,2,1,1,40,0.0,0,0.70744467
77,3,7,1,3,1,1,40,0.0,0,0.7075192
20,2,7,3,5,1,0,40,0.0,0,0.707414
63,1,6,2,1,0,1,40,0.0,0,0.7072081
37,2,1,3,5,1,0,35,0.0,0,0.7073832
31,2,7,3,0,1,0,50,0.0,0,0.7074434
35,2,3,3,0,1,0,40,0.0,0,0.70738125
30,2,6,1,0,1,1,50,0.0,0,0.7072096
27,2,1,3,3,1,1,40,0.0,0,0.70744634
46,0,3,1,5,1,1,40,1.0,0,0.707296
24,2,7,3,0,1,1,40,0.0,0,0.7074379
41,0,3,1,5,1,1,40,1.0,0,0.70728374
34,3,3,1,0,1,1,45,0.0,0,0.7072325
59,3,1,1,5,1,1,40,1.0,0,0.7073826
41,0,7,1,0,1,0,40,1.0,0,0.7074753
53,2,3,4,0,1,1,40,1.0,0,0.707342
24,2,6,1,4,0,0,5,0.0,0,0.70730996
45,2,6,1,3,1,1,40,1.0,0,0.70726585
55,2,7,1,5,1,0,40,1.0,0,0.70726126
48,0,1,3,5,1,0,35,0.0,0,0.70737416
39,2,1,1,0,1,1,40,0.0,0,0.707355
27,2,7,3,0,1,1,45,0.0,0,0.7074406
21,2,3,3,4,1,1,35,0.0,0,0.70774925
18,1,6,3,1,1,1,25,0.0,0,0.70751584
40,3,1,1,2,1,1,60,0.0,0,0.7074653
