age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,GD,GD_proba
44,2,5,0,2,1,1,45,1.0,0,0.58866787
25,3,0,3,0,1,1,55,0.0,0,0.58297616
66,2,3,4,4,1,0,50,0.0,0,0.5843698
53,3,6,1,0,1,1,40,0.0,0,0.58358353
47,1,3,1,1,1,0,8,1.0,0,0.58523256
45,3,1,0,2,1,1,35,0.0,0,0.5840855
51,2,7,1,3,1,1,40,1.0,0,0.5828245
19,3,7,3,4,1,0,22,0.0,0,0.5833203
34,0,4,3,2,1,0,40,0.0,0,0.5835833
39,2,1,1,2,1,1,40,1.0,0,0.5839753
38,3,3,1,0,1,1,70,0.0,0,0.5834706
46,2,7,1,5,1,1,40,0.0,0,0.58359116
46,1,3,0,1,0,0,40,0.0,0,0.5842106
31,2,7,1,3,1,1,40,1.0,0,0.5829884
33,3,3,1,0,1,1,40,1.0,0,0.5836527
38,2,1,1,5,1,1,40,1.0,0,0.58323926
64,2,7,4,5,1,0,3,0.0,0,0.5837148
52,2,3,1,5,1,1,40,0.0,0,0.5845699
17,2,6,3,0,1,1,10,0.0,0,0.58366835
53,3,3,1,0,1,1,60,0.0,0,0.5833897
51,0,0,0,5,1,0,50,0.0,0,0.58372104
33,2,1,1,4,1,0,40,0.0,0,0.5842334
26,2,1,1,5,1,1,55,0.0,0,0.5837864
35,2,7,3,4,1,1,40,0.0,0,0.5832448
61,1,3,1,1,0,1,6,0.0,0,0.5846602
74,3,3,1,5,1,1,30,1.0,0,0.58398753
36,2,3,0,0,1,1,55,0.0,0,0.584115
21,0,7,3,5,0,0,12,0.0,0,0.58310866
23,2,1,3,5,1,0,40,0.0,0,0.58403075
38,2,6,3,2,1,1,90,1.0,0,0.58447194
31,0,0,3,5,1,0,35,0.0,0,0.5834882
32,0,7,1,0,1,1,60,1.0,0,0.5832014
36,0,1,1,4,1,1,55,1.0,0,0.58424467
33,2,7,1,5,1,1,40,1.0,0,0.583884
48,0,0,0,2,1,0,56,1.0,0,0.5837528
31,2,7,1,4,1,1,55,0.0,0,0.5834871
36,2,7,3,5,1,0,40,0.0,0,0.5841005
50,2,1,1,5,1,0,40,1.0,0,0.58324677
28,2,0,3,4,1,0,38,0.0,0,0.5850809
59,3,7,1,3,1,1,40,0.0,0,0.58499014
30,2,7,3,5,0,0,40,0.0,0,0.5843577
22,2,1,3,3,1,0,16,0.0,0,0.5841764
21,2,0,3,4,0,1,35,0.0,0,0.58568394
27,0,3,3,2,0,0,40,0.0,0,0.583645
29,3,3,1,3,1,1,35,0.0,0,0.5838185
54,2,3,3,5,1,0,40,0.0,0,0.5854113
43,2,3,1,0,1,1,30,0.0,0,0.5839074
40,2,0,1,3,1,1,50,0.0,0,0.5841816
29,2,0,3,2,1,0,40,1.0,0,0.58401835
37,2,6,1,0,0,1,40,0.0,0,0.58330035
58,2,6,1,0,1,1,40,0.0,0,0.5827364
64,2,7,4,4,1,0,35,0.0,0,0.583884
52,0,4,1,2,1,0,40,1.0,0,0.5843014
46,0,1,0,2,1,1,40,0.0,0,0.58410805
20,2,3,3,4,1,1,40,0.0,0,0.5846625
28,2,7,3,5,1,0,40,0.0,0,0.58443636
42,2,3,1,0,1,1,55,0.0,0,0.58424973
25,2,6,1,0,1,1,40,0.0,0,0.5839623
67,0,3,1,4,1,1,40,1.0,0,0.58352536
32,2,3,1,0,1,1,80,1.0,0,0.5843818
43,2,1,3,2,1,0,40,1.0,0,0.5846269
31,2,7,1,0,1,1,45,0.0,0,0.5841142
27,2,3,0,0,1,1,50,0.0,0,0.58389026
49,2,1,1,5,1,0,43,0.0,0,0.5836571
20,2,7,3,4,1,0,20,0.0,0,0.5832018
37,2,3,0,0,1,1,40,0.0,0,0.5837616
40,0,1,1,2,1,1,40,1.0,0,0.5841514
45,3,6,0,0,0,1,35,0.0,0,0.5841688
49,2,0,1,3,1,1,45,0.0,0,0.5840808
39,3,7,2,0,1,1,60,1.0,0,0.5860658
31,2,3,3,0,0,1,40,0.0,0,0.5845335
21,2,3,3,0,1,1,40,0.0,0,0.5852956
39,0,0,0,2,1,0,40,0.0,0,0.58412486
40,2,6,3,4,0,0,40,0.0,0,0.5840363
47,2,3,1,4,1,0,40,0.0,0,0.58372
22,2,7,3,0,1,1,40,0.0,0,0.5874547
26,2,7,1,0,1,1,40,0.0,0,0.5842337
28,2,3,0,0,1,1,60,0.0,0,0.58403563
51,2,7,1,3,1,1,40,0.0,0,0.5828245
41,2,3,3,3,0,0,40,0.0,0,0.5845949
46,2,3,1,0,0,1,40,0.0,0,0.5840574
43,2,1,1,5,1,1,60,1.0,0,0.58399475
26,2,5,1,2,1,1,40,1.0,0,0.58784264
34,2,3,1,0,1,1,40,0.0,0,0.58404315
27,2,3,1,0,1,1,40,1.0,0,0.5839767
20,2,3,3,3,1,0,35,0.0,0,0.58548474
43,0,7,0,5,1,0,40,0.0,0,0.5840847
31,3,3,1,5,1,1,40,0.0,0,0.583705
45,2,1,1,3,1,1,45,1.0,0,0.58436203
24,2,1,3,5,1,1,40,0.0,0,0.58396006
32,2,3,1,0,0,1,40,0.0,0,0.58403
69,2,3,1,3,1,0,40,0.0,0,0.58386284
34,3,3,1,5,1,1,45,0.0,0,0.58371836
20,2,7,3,4,1,1,40,0.0,0,0.58285
26,0,7,1,5,1,1,12,0.0,0,0.5835185
24,2,3,3,0,0,1,50,0.0,0,0.58440053
17,2,6,3,4,1,0,6,0.0,0,0.58780915
17,2,6,3,3,1,0,20,0.0,0,0.5865202
49,2,6,0,4,0,1,37,0.0,0,0.5834407
26,2,3,3,3,1,0,50,0.0,0,0.5851203
29,2,4,3,2,0,1,42,0.0,0,0.58474493
56,3,7,1,0,1,1,60,0.0,0,0.58273596
34,2,6,3,4,1,1,30,0.0,0,0.584475
23,2,1,3,3,0,1,50,0.0,0,0.5845667
52,3,7,1,5,1,0,40,1.0,0,0.5848491
35,2,3,3,4,0,0,40,0.0,0,0.58458084
38,0,1,1,4,1,1,60,0.0,0,0.58425725
54,2,2,1,5,1,1,50,1.0,0,0.58387434
19,2,3,3,0,1,1,40,0.0,0,0.5852975
38,2,7,3,3,1,1,50,0.0,0,0.5835703
43,2,4,1,5,1,1,50,1.0,0,0.58412933
50,2,7,0,5,1,0,40,0.0,0,0.5839593
23,2,1,3,5,1,0,25,0.0,0,0.5841166
37,2,0,1,4,1,1,50,1.0,0,0.58351797
21,2,7,3,4,1,0,40,0.0,0,0.58293617
41,2,5,1,2,1,0,40,1.0,0,0.5882124
42,2,7,0,5,1,0,45,0.0,0,0.58359027
21,1,7,3,1,1,0,30,0.0,0,0.58758074
67,1,6,0,1,1,0,40,0.0,0,0.5847782
24,2,3,3,0,1,0,49,0.0,0,0.58443284
71,2,4,0,2,1,0,15,0.0,0,0.5839132
26,2,3,3,0,1,1,45,0.0,0,0.5844199
50,2,7,1,0,1,1,40,1.0,0,0.5843093
28,2,7,1,4,1,1,70,0.0,0,0.5839756
24,2,1,3,4,1,0,30,0.0,0,0.5848678
24,2,3,3,0,1,1,50,0.0,0,0.58440053
21,2,7,3,0,1,1,40,0.0,0,0.5872472
28,2,3,3,0,1,1,48,0.0,0,0.5844163
23,2,3,3,0,1,1,65,0.0,0,0.5847305
18,2,7,3,5,1,0,20,0.0,0,0.5843383
19,0,3,0,5,1,0,35,0.0,0,0.5839027
33,2,1,1,2,1,1,40,1.0,0,0.5840102
49,3,1,1,0,1,1,50,0.0,0,0.5835335
30,2,6,0,0,1,1,40,0.0,0,0.5843219
22,2,7,3,5,1,1,40,0.0,0,0.584621
52,2,6,1,0,1,1,40,0.0,0,0.5828188
36,0,4,3,2,1,0,40,0.0,0,0.583597
26,3,1,1,5,1,1,20,0.0,0,0.5839792
38,0,7,0,4,1,1,75,0.0,0,0.58470035
19,2,3,3,5,1,0,14,0.0,0,0.58500874
31,2,3,1,5,1,1,35,0.0,0,0.5850414
36,0,0,2,5,0,0,40,0.0,0,0.5849614
21,2,0,3,2,1,0,40,0.0,0,0.5863854
54,2,1,1,4,1,1,48,0.0,0,0.583856
35,2,1,3,3,1,0,40,1.0,0,0.5841182
27,2,3,1,4,1,1,40,0.0,0,0.5837598
36,2,3,0,0,1,1,45,1.0,0,0.5838848
25,3,0,3,3,1,1,50,0.0,0,0.58370113
33,3,7,1,5,1,1,45,0.0,0,0.58513045
38,2,7,1,5,1,1,50,1.0,0,0.5835421
25,0,1,3,5,0,0,40,0.0,0,0.5840068
46,3,3,1,0,1,1,50,0.0,0,0.5834668
24,2,3,3,5,1,1,50,0.0,0,0.58463675
34,2,7,1,0,1,1,40,0.0,0,0.58432823
21,3,7,3,5,1,0,15,0.0,0,0.58320194
44,2,7,3,4,0,1,55,0.0,0,0.583682
28,2,0,3,3,1,1,20,0.0,0,0.58484447
28,2,1,3,3,1,1,40,0.0,0,0.5840304
28,2,0,1,2,1,1,40,1.0,0,0.58358884
27,0,1,3,2,1,1,30,0.0,0,0.5845496
24,2,3,3,4,1,0,30,0.0,0,0.5841868
40,2,5,1,2,1,1,55,1.0,0,0.5879027
53,2,3,0,0,1,1,40,0.0,0,0.58391345
44,2,7,1,0,1,1,60,1.0,0,0.584147
39,0,7,2,5,0,0,30,0.0,0,0.58462477
20,1,3,3,1,1,0,35,0.0,0,0.5848741
48,2,3,1,4,1,1,40,0.0,0,0.5837267
47,2,3,3,4,1,0,40,0.0,0,0.58434755
33,2,1,3,3,1,0,40,0.0,0,0.5840663
27,0,1,3,5,0,1,48,0.0,0,0.58394605
41,2,0,0,5,0,0,50,0.0,0,0.5841389
22,1,7,3,1,1,1,35,0.0,0,0.5867071
47,2,3,1,4,0,0,40,0.0,0,0.58372
40,2,7,3,5,1,0,40,0.0,0,0.5840159
47,2,3,1,0,1,1,48,1.0,0,0.5841706
40,0,5,3,5,1,1,60,1.0,0,0.5857849
21,1,7,3,1,1,1,50,0.0,0,0.5879949
25,3,1,3,3,1,1,80,0.0,0,0.58362746
31,1,7,3,1,0,0,40,0.0,0,0.5837482
20,2,7,3,0,1,0,40,0.0,0,0.58676505
37,2,6,1,0,1,1,85,0.0,0,0.5839364
25,2,3,3,0,0,1,40,0.0,0,0.5846026
57,2,1,1,5,1,1,40,1.0,0,0.58326036
40,0,7,1,5,1,0,40,1.0,0,0.58439726
69,1,3,0,1,1,0,35,0.0,0,0.58475435
39,0,1,1,5,0,0,40,0.0,0,0.5835708
35,2,3,1,0,0,1,40,0.0,0,0.58404684
47,2,1,0,0,1,1,51,1.0,0,0.58381927
18,3,6,3,4,1,0,4,0.0,0,0.5842349
47,2,7,1,5,0,0,40,1.0,0,0.5835724
18,2,6,3,4,1,1,20,0.0,0,0.58519906
44,2,1,1,0,1,1,50,1.0,0,0.583946
42,2,1,1,2,1,0,55,0.0,0,0.58354527
28,3,1,3,5,1,1,50,0.0,0,0.5839579
18,2,6,3,3,0,0,40,0.0,0,0.584918
24,2,7,3,3,1,0,20,0.0,0,0.58351487
41,2,3,1,0,1,1,60,1.0,0,0.58428687
27,2,3,0,4,1,1,30,0.0,0,0.58420557
53,2,4,1,3,1,1,60,1.0,0,0.5839686
17,0,6,3,4,1,0,40,0.0,0,0.59087896
51,0,3,1,0,0,1,60,0.0,0,0.5833601
25,2,0,1,0,1,1,40,0.0,0,0.5835914
30,2,6,1,0,1,1,40,0.0,0,0.58370703
63,2,7,1,2,1,1,40,0.0,0,0.58419085
33,2,3,3,4,0,0,40,0.0,0,0.58461326
52,2,3,0,0,1,1,40,0.0,0,0.5839115
32,2,1,3,2,1,1,40,0.0,0,0.5847819
59,1,3,1,1,1,0,40,1.0,0,0.58423007
38,3,7,1,0,1,1,35,0.0,0,0.5833601
43,0,1,1,2,1,0,45,1.0,0,0.58422047
32,2,7,1,0,1,1,84,1.0,0,0.58397657
19,2,7,3,3,1,0,25,0.0,0,0.5830366
23,2,7,3,0,1,1,15,0.0,0,0.58621675
33,2,7,0,5,1,0,40,0.0,0,0.5843047
28,2,1,1,2,1,1,43,0.0,0,0.583928
63,2,6,1,3,1,1,40,0.0,0,0.58378845
38,0,1,1,3,1,1,42,1.0,0,0.58353466
55,2,7,3,5,1,0,36,0.0,0,0.5843898
41,2,6,0,4,1,0,40,0.0,0,0.58365107
42,0,6,0,3,1,1,50,1.0,0,0.58379817
54,2,7,0,5,1,1,30,0.0,0,0.58441126
58,0,3,1,0,1,1,40,0.0,0,0.58393764
61,0,7,1,5,1,1,40,1.0,0,0.58442295
50,2,3,1,0,1,1,47,0.0,0,0.5841516
47,2,3,0,5,1,0,40,0.0,0,0.58510756
29,0,4,1,2,1,1,50,0.0,0,0.5843284
19,0,6,3,0,0,1,20,0.0,0,0.58490795
31,2,7,1,0,1,1,40,0.0,0,0.584294
29,2,3,1,4,1,0,40,0.0,0,0.5837565
51,2,7,0,5,1,0,50,1.0,0,0.58343637
28,2,1,3,5,1,1,40,0.0,0,0.5837715
34,3,6,3,4,1,0,40,0.0,0,0.5843605
57,0,1,0,0,0,1,39,0.0,0,0.5832738
20,2,3,3,0,1,1,40,0.0,0,0.58532697
65,1,7,1,1,1,1,40,0.0,0,0.58408535
20,2,3,1,5,1,1,50,0.0,0,0.58427674
64,3,5,1,2,1,1,9,1.0,0,0.58616155
27,2,3,3,0,1,1,28,0.0,0,0.5849549
35,0,7,1,4,1,1,50,0.0,0,0.5845108
23,2,0,3,4,1,0,40,0.0,0,0.5849884
30,2,7,1,0,1,1,40,0.0,0,0.5842807
34,2,1,1,2,1,1,40,1.0,0,0.5840077
44,3,1,1,2,1,1,80,0.0,0,0.58390254
41,0,7,3,4,1,1,40,0.0,0,0.58346266
59,2,6,1,0,0,1,40,0.0,0,0.582723
34,2,3,1,3,1,1,50,0.0,0,0.58359987
33,1,3,2,1,1,0,40,0.0,0,0.585444
25,2,7,3,4,1,0,35,0.0,0,0.5833044
20,2,7,3,4,1,1,45,0.0,0,0.5829596
30,3,3,0,0,1,1,40,0.0,0,0.5840672
31,3,2,3,2,1,1,40,0.0,0,0.58571863
43,2,6,1,0,1,1,35,0.0,0,0.58298475
66,3,6,4,0,1,1,50,0.0,0,0.5817125
34,2,7,3,2,1,0,40,0.0,0,0.5832456
64,0,4,1,2,1,0,5,1.0,0,0.58490175
21,2,7,3,4,1,0,37,0.0,0,0.5831635
22,2,3,3,3,1,0,37,0.0,0,0.5853321
48,2,1,1,2,1,1,40,1.0,0,0.5838603
39,0,1,0,4,1,1,40,1.0,0,0.5842062
28,2,0,3,5,0,0,40,0.0,0,0.5841912
42,2,1,1,4,0,1,72,1.0,0,0.5837159
37,2,7,0,5,0,0,35,0.0,0,0.5841734
47,0,3,1,5,1,1,40,1.0,0,0.58360183
65,0,3,1,5,1,1,40,1.0,0,0.5838448
46,2,6,0,0,0,1,43,0.0,0,0.58358806
37,2,3,0,0,1,1,40,0.0,0,0.5837616
39,2,3,1,3,1,1,44,1.0,0,0.58371437
40,3,7,1,0,1,1,60,0.0,0,0.58299965
36,2,6,2,0,1,0,40,0.0,0,0.5860751
28,0,1,3,2,1,1,40,0.0,0,0.5845411
23,2,7,3,3,0,0,40,0.0,0,0.5832706
35,2,6,0,0,1,1,50,0.0,0,0.5839952
57,3,2,1,2,1,1,35,0.0,0,0.5858557
51,0,2,1,2,1,1,40,1.0,0,0.58611566
24,2,0,3,4,1,1,45,0.0,0,0.58420175
40,2,0,1,0,0,1,40,1.0,0,0.5832796
35,1,6,0,1,0,1,38,0.0,0,0.58415496
59,2,4,1,4,1,1,40,0.0,0,0.5843438
22,2,3,0,0,1,1,40,0.0,0,0.58398443
53,0,1,1,2,0,1,35,0.0,0,0.5840451
22,2,7,3,3,1,0,40,0.0,0,0.58321184
28,2,6,0,0,1,0,40,0.0,0,0.5843953
23,2,1,3,3,1,1,25,0.0,0,0.58424425
22,3,7,1,0,1,1,40,0.0,0,0.58339655
55,2,0,1,0,1,1,50,1.0,0,0.5830504
57,2,1,1,2,1,1,50,1.0,0,0.5834813
19,2,6,2,4,1,0,40,0.0,0,0.58753407
18,1,7,3,1,1,1,25,0.0,0,0.5896355
32,2,0,3,4,1,0,60,0.0,0,0.5840149
62,2,1,1,5,1,1,50,1.0,0,0.58374566
39,0,7,1,5,1,1,50,0.0,0,0.58490074
35,2,7,1,2,1,1,40,1.0,0,0.5843293
52,2,1,1,5,1,1,40,1.0,0,0.5832568
29,2,3,1,5,1,1,40,0.0,0,0.5849282
65,2,3,0,5,1,0,59,0.0,0,0.58470297
32,2,7,2,5,0,0,40,0.0,0,0.58410996
21,2,3,3,4,1,1,40,0.0,0,0.5846218
21,2,3,3,0,0,1,40,0.0,0,0.5852956
31,2,1,3,5,1,0,50,0.0,0,0.5841123
29,3,3,1,3,1,0,25,1.0,0,0.58387864
37,2,3,3,5,1,0,50,0.0,0,0.58450913
26,2,1,3,2,1,0,40,0.0,0,0.5848514
23,2,6,3,0,0,1,40,1.0,0,0.5847995
19,2,7,3,5,1,0,40,0.0,0,0.58459634
58,0,6,1,0,1,1,40,0.0,0,0.5840546
19,2,7,3,3,0,0,40,0.0,0,0.58318436
30,3,3,0,4,1,0,40,0.0,0,0.58350056
28,2,3,1,4,0,0,23,0.0,0,0.58378357
59,2,3,1,0,1,1,40,1.0,0,0.58383906
23,2,3,0,5,1,0,40,0.0,0,0.5851936
57,2,3,0,5,1,0,45,0.0,0,0.58483034
45,2,6,0,0,1,1,40,0.0,0,0.5837234
31,2,3,1,0,1,1,48,1.0,0,0.5842176
43,2,0,1,4,1,1,40,0.0,0,0.58391136
35,0,1,1,0,1,1,40,1.0,0,0.58335465
23,1,1,3,1,1,1,55,0.0,0,0.5861227
28,2,3,1,0,1,1,46,0.0,0,0.5842127
73,3,3,1,3,1,0,25,0.0,0,0.5840889
51,2,3,3,0,1,1,40,1.0,0,0.5839981
22,2,3,3,4,1,1,40,0.0,0,0.58463407
42,2,3,3,0,0,0,38,0.0,0,0.5842358
72,1,3,1,1,1,1,20,0.0,0,0.5844707
19,0,7,3,2,1,1,10,0.0,0,0.58256316
21,2,7,3,3,1,0,22,0.0,0,0.58322364
73,3,3,1,0,1,1,40,0.0,0,0.5834643
35,2,1,1,3,0,1,50,0.0,0,0.5843857
34,2,2,3,2,1,1,50,1.0,0,0.58733374
21,2,7,1,4,1,1,40,0.0,0,0.58249843
20,2,3,3,4,1,0,38,0.0,0,0.58427554
41,0,1,1,2,1,1,35,0.0,0,0.5840942
18,0,3,3,5,1,1,40,0.0,0,0.5842759
26,2,1,3,4,0,0,35,0.0,0,0.5847966
17,2,6,3,4,1,0,30,0.0,0,0.58732784
36,2,3,1,0,0,1,40,0.0,0,0.5840503
35,2,7,1,0,1,1,40,0.0,0,0.5843358
24,0,1,1,4,1,1,45,0.0,0,0.5842555
31,2,7,0,5,1,0,45,0.0,0,0.5840001
67,3,3,4,0,1,1,65,0.0,0,0.584288
55,2,3,0,0,1,1,40,0.0,0,0.5839128
65,0,7,3,2,0,0,40,0.0,0,0.58335376
73,2,3,1,4,1,1,30,0.0,0,0.5837879
70,1,1,0,1,1,0,7,0.0,0,0.584158
28,2,7,0,4,1,1,24,0.0,0,0.5836996
29,2,0,1,0,1,1,40,1.0,0,0.5833677
45,2,7,0,4,1,0,45,0.0,0,0.58295906
31,0,1,3,4,0,1,48,0.0,0,0.5844033
37,2,6,1,0,1,1,50,0.0,0,0.58352125
43,2,0,2,3,1,0,45,0.0,0,0.58435994
25,2,1,3,4,1,1,40,0.0,0,0.5847063
35,2,3,0,5,1,0,50,0.0,0,0.5850186
90,2,1,3,2,0,1,40,0.0,0,0.58336455
26,2,1,3,2,0,0,40,0.0,0,0.5848514
48,2,0,1,2,1,0,30,1.0,0,0.58365387
53,2,4,1,5,1,1,55,1.0,0,0.5845371
37,2,3,1,0,1,1,24,0.0,0,0.58383805
48,2,4,1,2,1,1,40,1.0,0,0.5853039
26,2,7,1,5,1,0,40,0.0,0,0.5841154
28,2,3,2,4,1,0,25,0.0,0,0.58407736
56,2,3,1,0,1,1,40,1.0,0,0.5839217
47,3,7,1,0,1,1,30,0.0,0,0.5834681
54,2,0,1,3,1,1,45,0.0,0,0.58408266
24,2,1,3,0,0,0,40,0.0,0,0.5862067
26,2,3,0,0,1,0,40,0.0,0,0.5838117
41,3,3,1,4,1,0,20,0.0,0,0.5835512
48,3,5,1,2,1,1,60,1.0,0,0.58587986
61,2,6,0,4,1,1,40,0.0,0,0.5829926
20,2,3,3,0,0,1,40,0.0,0,0.58532697
49,3,3,1,0,1,1,40,1.0,0,0.5836353
56,2,6,1,0,1,1,36,0.0,0,0.5827661
49,2,7,0,4,1,1,40,0.0,0,0.58340836
58,3,3,1,5,1,0,20,1.0,0,0.5837616
52,2,3,3,5,1,0,40,0.0,0,0.5854535
58,0,3,1,4,1,1,40,0.0,0,0.5834146
24,2,1,3,5,1,0,45,0.0,0,0.58406454
23,2,0,3,0,1,1,50,0.0,0,0.5843273
45,3,0,1,2,1,1,50,1.0,0,0.5835534
45,0,4,0,5,1,1,45,0.0,0,0.58379996
51,3,1,1,3,1,1,50,1.0,0,0.58316135
32,3,3,1,0,1,1,44,0.0,0,0.58346367
35,2,3,1,0,1,1,42,0.0,0,0.5841618
49,0,4,3,5,1,1,56,1.0,0,0.58383834
57,0,7,1,2,0,1,40,0.0,0,0.58415383
25,0,1,3,5,1,0,20,0.0,0,0.58418036
27,1,1,1,1,1,1,15,0.0,0,0.5845754
50,2,1,0,3,0,1,40,0.0,0,0.5837624
27,2,0,1,0,1,1,40,0.0,0,0.5834731
62,0,1,0,2,1,1,40,0.0,0,0.5840195
77,3,7,1,3,1,1,40,0.0,0,0.5848034
20,2,7,3,5,1,0,40,0.0,0,0.58461654
63,1,6,2,1,0,1,40,0.0,0,0.5845619
37,2,1,3,5,1,0,35,0.0,0,0.58362526
31,2,7,3,0,1,0,50,0.0,0,0.58692515
35,2,3,3,0,1,0,40,0.0,0,0.58447254
30,2,6,1,0,1,1,50,0.0,0,0.5838056
27,2,1,3,3,1,1,40,0.0,0,0.5840172
46,0,3,1,5,1,1,40,1.0,0,0.58357507
24,2,7,3,0,1,1,40,0.0,0,0.5877869
41,0,3,1,5,1,1,40,1.0,0,0.58343804
34,3,3,1,0,1,1,45,0.0,0,0.58345693
59,3,1,1,5,1,1,40,1.0,0,0.5832843
41,0,7,1,0,1,0,40,1.0,0,0.5836214
53,2,3,4,0,1,1,40,1.0,0,0.5844881
24,2,6,1,4,0,0,5,0.0,0,0.5842385
45,2,6,1,3,1,1,40,1.0,0,0.5839689
55,2,7,1,5,1,0,40,1.0,0,0.58346605
48,0,1,3,5,1,0,35,0.0,0,0.58384484
39,2,1,1,0,1,1,40,0.0,0,0.58434474
27,2,7,3,0,1,1,45,0.0,0,0.58747846
21,2,3,3,4,1,1,35,0.0,0,0.58423084
18,1,6,3,1,1,1,25,0.0,0,0.58581996
40,3,1,1,2,1,1,60,0.0,0,0.5840707
43,2,1,1,2,1,1,35,0.0,0,0.5840484
41,2,3,0,0,1,1,40,0.0,0,0.5837939
33,2,3,1,4,1,0,25,0.0,0,0.5837189
23,0,7,0,5,1,0,70,0.0,0,0.5846451
51,2,7,1,0,1,1,40,0.0,0,0.5843052
47,2,0,0,0,0,1,40,0.0,0,0.58350855
35,2,3,3,0,1,1,40,0.0,0,0.58447254
61,2,6,1,0,1,1,40,0.0,0,0.58269525
24,0,1,3,2,1,0,40,0.0,0,0.584507
37,0,7,1,0,1,1,40,0.0,0,0.5836532
24,2,6,3,4,1,0,32,0.0,0,0.58482605
25,2,7,3,5,1,0,50,0.0,0,0.5829237
25,2,1,3,5,1,0,50,0.0,0,0.58409804
44,2,0,0,2,1,0,40,1.0,0,0.58415246
47,0,3,0,5,1,0,40,0.0,0,0.58318436
55,2,3,0,4,1,1,40,0.0,0,0.5840764
29,0,3,3,4,1,0,40,0.0,0,0.58387303
22,2,6,3,0,1,1,30,0.0,0,0.58435893
21,2,0,1,4,1,0,50,0.0,0,0.5840426
41,2,0,2,4,1,1,40,0.0,0,0.5848653
28,0,7,1,5,1,0,40,0.0,0,0.5843931
49,3,7,0,5,1,0,32,0.0,0,0.5841116
57,3,7,1,5,1,0,60,0.0,0,0.58502877
46,2,3,0,0,1,1,30,0.0,0,0.5837399
52,2,1,1,5,1,1,50,0.0,0,0.5838186
59,2,6,1,5,1,1,40,0.0,0,0.58432084
26,2,7,1,0,0,1,40,0.0,0,0.5842337
19,1,7,3,1,1,1,23,0.0,0,0.5883763
18,3,7,3,0,1,0,35,0.0,0,0.5827682
35,2,0,3,4,1,0,65,0.0,0,0.58398825
48,2,1,4,4,1,0,20,0.0,0,0.58532643
27,2,3,3,4,1,1,40,0.0,0,0.5846169
36,2,3,1,0,1,1,48,1.0,0,0.5841989
45,2,3,1,0,1,1,40,0.0,0,0.5840602
59,0,7,4,4,1,0,40,0.0,0,0.5851827
23,2,7,3,5,0,1,22,0.0,0,0.5849106
40,2,3,0,0,1,1,35,0.0,0,0.5837246
59,2,5,1,0,0,1,50,1.0,0,0.585408
23,2,1,3,4,1,0,30,0.0,0,0.5848799
40,2,6,1,4,0,0,32,0.0,0,0.583403
31,0,1,0,2,1,0,40,0.0,0,0.58426136
42,2,1,3,2,1,0,38,1.0,0,0.5847573
21,2,3,1,0,1,1,40,0.0,0,0.58379465
26,2,0,1,0,1,1,40,1.0,0,0.58353007
28,2,3,3,5,1,0,38,0.0,0,0.5850911
39,2,5,1,2,1,0,60,1.0,0,0.5880903
60,3,0,1,0,1,0,15,1.0,0,0.5843414
35,0,7,3,2,0,0,40,0.0,0,0.5833285
39,3,5,1,2,1,1,60,1.0,0,0.5860078
17,1,6,3,1,1,0,35,0.0,0,0.58633125
52,2,3,1,0,1,0,40,0.0,0,0.58401036
23,2,1,3,5,1,0,30,0.0,0,0.58397454
18,2,6,3,5,1,0,25,0.0,0,0.5851179
37,2,3,2,0,1,1,40,0.0,0,0.58420265
42,2,7,1,0,1,1,40,0.0,0,0.584334
17,1,6,3,1,0,1,40,0.0,0,0.5863879
72,1,7,4,1,0,0,4,0.0,0,0.58431417
36,0,1,3,5,1,0,40,0.0,0,0.5839155
67,1,6,1,1,1,1,3,0.0,0,0.5838197
29,3,3,3,0,1,1,50,1.0,0,0.5842261
53,0,4,0,2,1,0,50,0.0,0,0.58455384
53,2,1,1,5,1,1,50,1.0,0,0.58381337
52,2,3,0,3,1,0,40,0.0,0,0.5844883
37,2,3,1,0,1,1,40,0.0,0,0.5840533
21,2,7,3,3,1,0,40,0.0,0,0.5832044
22,3,7,3,0,1,1,20,0.0,0,0.584131
27,0,1,3,2,1,0,60,0.0,0,0.58444995
33,2,1,3,2,1,0,45,1.0,0,0.5845728
24,2,1,3,3,1,1,47,0.0,0,0.5844621
39,2,1,0,5,1,1,40,0.0,0,0.58374596
26,2,1,3,3,1,1,48,0.0,0,0.58448464
27,2,3,1,0,1,1,45,1.0,0,0.5841883
19,2,7,3,4,1,0,4,0.0,0,0.5833089
29,3,7,1,5,1,1,45,1.0,0,0.5851554
56,3,0,1,3,1,1,54,1.0,0,0.58427334
40,2,2,1,2,1,0,30,1.0,0,0.5847437
30,2,3,3,3,1,0,40,0.0,0,0.5848491
21,2,6,3,4,1,1,50,0.0,0,0.58444566
51,2,1,1,0,1,1,40,0.0,0,0.5842588
62,2,3,4,5,1,0,38,0.0,0,0.58525586
29,1,7,3,1,0,0,40,0.0,0,0.58369404
52,0,4,1,5,1,1,40,0.0,0,0.58398986
24,2,7,3,4,0,0,30,0.0,0,0.5833015
52,0,1,1,4,1,1,40,0.0,0,0.58415604
36,3,1,0,3,1,1,60,0.0,0,0.5837381
41,2,4,1,5,1,1,45,1.0,0,0.58400935
31,2,3,3,4,0,0,35,0.0,0,0.58435637
33,2,6,3,3,1,1,43,0.0,0,0.5838268
